Gene,logFC,pvalue
RIPK4,0.6563922496842289,3.7894231811179727e-22
DIO3,0.6269728889394242,3.9763710443242086e-22
OLAH,0.35808058250178754,4.210955252670935e-22
CCL11,0.6194932337765744,4.2530091855709745e-22
EFNA5,0.6156793688664528,4.395357062725361e-22
SHISA6,0.5530328808363612,4.543475532155004e-22
ATP10B,0.5644611781253405,4.8380447192083595e-22
TIMP4,0.6266970848833097,5.058753193169069e-22
CXCL11,0.5913577936194336,5.558459237675039e-22
DSEL,0.6394609804704581,5.589777690140184e-22
MUC12,0.629891782356254,5.786897459855381e-22
HDAC9,0.6256409327197032,6.047626001490928e-22
FCHO1,0.6316949580800681,6.074205810376376e-22
TFPI2,0.6727247656083306,6.338429647585954e-22
CERS3,0.5430910061764898,6.496729859970481e-22
HSD17B2,0.6001330699228324,7.341536190972268e-22
ZDHHC15,0.6111310124106524,7.401707305657891e-22
KLK3,0.6486408338230698,7.874449408084297e-22
COL6A5,0.5558456400849592,8.017512114537662e-22
DRAXIN,0.5852935091425433,8.092370836049642e-22
FCRL4,0.5794030962802803,8.203615020163958e-22
GUCY1A2,0.6023447643712816,8.431818538990174e-22
TUNAR,0.520128708207538,8.83848309899761e-22
ADRA2A,0.5507027278573802,9.395119394213665e-22
DRD1,0.6379054288143793,9.434819416678914e-22
PCDHB9,0.5783146555470644,1.052668486071194e-21
HLA-DQA2,0.6083331611838076,1.1588910069630474e-21
ESYT3,0.5217967629033271,1.2113273715002195e-21
NTRK2,0.6322210531237237,1.2520160038451378e-21
CHST6,0.549856957027237,1.3555845468182553e-21
RGN,0.6046883101750322,1.6052428478421658e-21
KCNK5,0.46878933225437447,1.6152409150390385e-21
ANKRD55,0.621645179552675,1.6885206255708703e-21
CD109,0.5948591832049845,1.7052150354423785e-21
CRYM,0.6339281137544973,1.772271942920937e-21
BEND7,0.6205092852415199,1.9330047007295166e-21
CNNM1,0.5869132586440254,1.950979207559361e-21
NWD1,0.5859858195004225,1.9765402446469266e-21
MAP2,0.5044561580712534,2.0606900454842054e-21
TUBB2B,0.5709760004630475,2.4116376416745623e-21
SLC6A15,0.43063153470860965,2.5202620661267624e-21
SLC15A2,0.6130265691179105,2.7362367114786823e-21
HMSD,0.5131403337112266,2.7633676387177197e-21
FRMD1,0.61048622788965,2.8740215664099415e-21
SCD5,0.631471776169598,2.9221776252577007e-21
BTG2,0.5443973231836461,2.9465702085750728e-21
IGLL1,0.528688463675993,2.9991014865323918e-21
COL21A1,0.6191823014789213,3.0626415934554625e-21
PROK2,0.49223948222602937,3.2501076223859613e-21
ZBTB18,0.6790350012207818,3.3526042406516316e-21
PCDHB13,0.5970547020059238,3.3543226216901578e-21
PRIMA1,0.6015069300614995,4.023031101207463e-21
GABRA2,0.6326961446511195,4.0319072460772586e-21
ZNF300,0.5866889452934494,4.237548808866105e-21
SHD,0.5800062062509552,4.2588725710204586e-21
NKAIN4,0.593026857363474,4.472741502151853e-21
KRT9,0.39473207721983306,4.510261616542696e-21
SEMA6D,0.6235820582921616,4.561209893063381e-21
NCCRP1,0.5573994797752723,4.611836855339464e-21
SELENOP,0.5033164525038254,4.7117743147952805e-21
PTPRD,0.6240178285938013,4.772348792654484e-21
KCNB1,0.5726654217415875,5.015659268441909e-21
ADAMTS17,0.594918036289775,5.0253059868168226e-21
UNC13C,0.6097526215441844,5.329495764926827e-21
S1PR5,0.5652842802422948,5.4297052996589416e-21
ENDOU,0.5591667250203674,5.436273037132492e-21
SLC38A11,0.5539962904307577,5.463611358876601e-21
SLC15A1,0.45175330594558144,5.599397464397348e-21
XKR5,0.5832057757289596,5.681749201634025e-21
MYO16,0.5932190791137473,6.510839677088039e-21
APELA,0.6012592740113661,6.5367610336327354e-21
PAX3,0.5660560731360001,6.551886864686245e-21
RHCG,0.45017034038121034,6.589043131723599e-21
RBP5,0.6180577158358976,6.773598481981019e-21
NLGN4X,0.6261976976882692,6.811962511885342e-21
HKDC1,0.5571075706476505,6.952193320979507e-21
ATP13A4,0.6347761542376864,7.407810549998573e-21
CR1L,0.5329941027006678,7.69908131317089e-21
LCN2,0.5685309188271221,7.870665113422696e-21
KRT86,0.5407532583157361,7.924574455200876e-21
GPC6,0.6222950967331806,8.019623692545212e-21
TNR,0.6162456056494033,8.164240842592606e-21
FRRS1L,0.6147199568776684,8.261285611580125e-21
SLC26A9,0.39959925988698153,9.653607832155748e-21
S100A2,0.5156553492937092,1.036666609803168e-20
C1QTNF9,0.6062154897176399,1.0578849295943417e-20
PRSS51,0.5677883669754853,1.0966616431586332e-20
FRAS1,0.6044306872149086,1.1005911585966254e-20
ELOVL4,0.5500481446895265,1.1745056423936862e-20
APBA2,0.5483806967816245,1.1751373366689299e-20
SIRPB1,0.5978799920868964,1.2185378420191837e-20
ALPK2,0.63333165565081,1.2239221763254847e-20
SLC5A1,0.6331824788124644,1.2774146839352797e-20
HPGD,0.6087940759027781,1.2893587035690419e-20
GPRIN2,0.5609158878432425,1.2938194769053268e-20
OVCH1,0.5857639001110653,1.381794286319816e-20
EYA2,0.6243273776283044,1.5062824274784626e-20
TMEM59L,0.5912411192451276,1.541680436136679e-20
OXGR1,0.5392982901951553,1.5794803351854292e-20
DNAH8,0.6032780874569087,1.614201617094389e-20
ECEL1,0.5393402802616581,1.6248723004729427e-20
ADRB1,0.6398103304847151,1.676771369327263e-20
SLC16A10,0.5330709835966915,1.722570183102126e-20
RD3,0.5797655346527085,1.7900071593257084e-20
NUDT10,0.6160188967339001,1.89102424324067e-20
IQGAP2,0.5773695470600322,1.930599683088813e-20
MUSK,0.5600700981290995,2.1340830968252142e-20
IL13RA2,0.5808231239588177,2.1761761116309167e-20
ZNF676,0.5969649094044914,2.1882768027900195e-20
ABCC3,0.5993389398804023,2.3164318117693183e-20
TMEM150B,0.57563949495393,2.339133091406155e-20
BMP5,0.5754017257112719,2.3514422047335355e-20
EPB41L4A,0.5714589492727528,2.562221036894993e-20
TSPAN8,0.619223911627758,2.7375197806636744e-20
C8orf34,0.6119170943477734,2.988893083622953e-20
FN1,0.5971845494112118,3.051585165312375e-20
CORIN,0.5892335133444804,3.1703532132335924e-20
BMP7,0.5903998732652053,3.211342775307523e-20
KRT7,0.626509511702886,3.301364945478706e-20
AICDA,0.5355052814227637,3.5844902497482057e-20
PCDHGA4,0.6211044681781418,3.586865574443753e-20
PTGER2,0.6403334264365523,3.902775984092539e-20
BARX1,0.48101271273313906,3.9237345047721503e-20
CSN1S1,0.5579507572985278,4.2751875432779273e-20
SFRP5,0.5307272668733344,4.4731325929233376e-20
CRISPLD1,0.5916164875731686,4.910060441220884e-20
TMPRSS3,0.6207247596854195,4.965941575219437e-20
COL12A1,0.5723681010243689,4.9739528083198885e-20
CPA4,0.5189035410843992,5.365303116790891e-20
CLDN14,0.574898666308082,6.415965185430866e-20
ZNF471,0.6506240530932972,6.738319725841499e-20
FZD8,0.5745733839163092,7.392520349205689e-20
SLC24A3,0.6426245127493537,7.393196774157987e-20
ISL1,0.5581427649355014,7.601619514246672e-20
INAVA,0.5785547476020007,8.410820554257064e-20
CLEC4D,0.5426477488110647,8.919904450760956e-20
CSMD1,0.5690037631886471,9.248782479892346e-20
SPATA22,0.5491961312983927,9.262061563227722e-20
SLC29A4,0.5772306225390341,9.672994709470752e-20
CD1A,0.5599449875375442,1.1797356122580496e-19
MFSD2A,0.6207776415422745,1.2145836693842093e-19
SLC16A1,0.5293782971093712,1.2572626450099926e-19
NMUR1,0.5592466377451316,1.3023674535402056e-19
C1GALT1C1L,0.5537679935395105,1.3347915459261132e-19
PLPP4,0.6117205754738171,1.360516640563834e-19
ADAMTS14,0.6145393898393694,1.3684619116390095e-19
TNFSF9,0.5919311652925972,1.3687562499031344e-19
CEACAM3,0.5617243391911118,1.5415999535749971e-19
CARMIL2,0.5590399722602085,1.5491294636681442e-19
GTSF1,0.5332300381996473,1.7055656911437418e-19
DCSTAMP,0.5827965750311732,1.710278172021688e-19
EDN2,0.5714633160701847,1.7389988888778615e-19
IGSF11,0.5604943612670414,1.7483808498136192e-19
CSTA,0.5937529039076548,1.77956479708864e-19
GPC3,0.5888135042905162,1.9035833577119934e-19
ASCL4,0.6013035266782533,1.914509348009397e-19
SGCG,0.6185040627081743,2.0215206283516578e-19
KCNB2,0.49571236085672177,2.1521749933913413e-19
PM20D2,0.514064417654873,2.1688066360614136e-19
PLCL1,0.5943732420534322,2.1952386522573727e-19
P2RX5,0.5657283164057685,2.27228748480604e-19
TMPRSS5,0.4306355926590051,2.3273391697932657e-19
NCALD,0.5297225327015459,2.492020134270385e-19
PLAG1,0.5395189693767668,2.6337881094031623e-19
ACSL6,0.5185124403986787,2.727584763324707e-19
CYBRD1,0.5761307244243905,2.7839925599404916e-19
FCAMR,0.5093382685535519,3.0040128893994337e-19
PCDHGB3,0.6022824419110173,3.0487091040739655e-19
APOE,0.5819531723476044,3.52001946617657e-19
FAM83B,0.599858996134709,4.004964329841917e-19
CP,0.5669831698076315,4.09193602898882e-19
FKBP5,0.6025877113847995,4.2868969640776544e-19
ACHE,0.5818314516811556,4.2938719412531755e-19
KIR2DL4,0.5116802653795173,4.3335592967842475e-19
RNF212,0.5668932931185507,4.690914993798228e-19
ZNF157,0.5802037306116188,4.851419029253112e-19
NOTUM,0.5246761708058164,4.90053803621169e-19
KRT6C,0.4437099344610515,5.113432481572109e-19
EFNB3,0.583106316113029,5.595107822539846e-19
TPSB2,0.5136758189744431,6.369744559734927e-19
ITGA11,0.5776831494131512,7.1602873620188475e-19
CHRNA3,0.5856850307294214,7.559568894673268e-19
VSTM5,0.4569678008436115,8.344397263937757e-19
TRPV6,0.5728152939795965,8.489557494803733e-19
SDK2,0.6078870570101954,8.725270301254868e-19
IL4I1,0.540556641779112,8.932988541394726e-19
OXTR,0.5660373949784466,9.331520788003711e-19
SGCZ,0.5274856784797206,9.375523030169224e-19
DDIT4L,0.5928394760500186,1.0122917261260457e-18
HHIP,0.5549171347807228,1.1747322566288054e-18
TNNT2,0.56046570773216,1.2686976682567042e-18
HUNK,0.5769091353614468,1.4001904670623415e-18
KRT1,0.5540026167676863,1.4209137336740668e-18
TDRD9,0.5772852336515607,1.4622404092386432e-18
DUOXA1,0.5134502761557409,1.5177546451705304e-18
RGS5,0.5322514263679216,1.6706701161298487e-18
ARHGEF38,0.4996503420165772,1.7072167957590841e-18
RIC3,0.5994277093230063,1.710488045282394e-18
C1orf116,0.5969620216811202,1.7656390950858915e-18
HBB,0.5596019337638041,1.7740261479096078e-18
GCNT2,0.5492609098323405,1.7767549626705054e-18
CYB5R2,0.5143076484187016,1.8624877587694598e-18
HEY2,0.5401784288464007,1.880142092525354e-18
MAK,0.5672388928856853,2.0069246454693822e-18
CBLN1,0.576426506612692,2.028485270531515e-18
ITIH1,0.5659234143262697,2.061602281941909e-18
SORBS2,0.5454134782094471,2.1349633525786527e-18
SYCP1,0.5380190957054972,2.385458554653865e-18
GPR88,0.6028563170184809,2.43297926343537e-18
TIMD4,0.5439638670179897,2.4343698254422613e-18
CXCL10,0.5056273051634975,2.62116109042979e-18
SUSD2,0.5677393605390355,2.6644407815277455e-18
ERAP2,0.5767473630765225,2.7964399881199594e-18
DRD2,0.5685245632332662,2.890257127808253e-18
LRP1B,0.5964719160543487,2.9535647981765726e-18
RTP4,0.5208445109615292,3.005986694756853e-18
EPHX3,0.4488056312771156,3.2267815726155575e-18
DIRAS2,0.567761471159645,3.5482480101462425e-18
ZIK1,0.5632803084642779,3.663738783249179e-18
CCL18,0.5242642209652395,3.728107162293672e-18
CLEC6A,0.5096316757255168,3.7670283345876464e-18
MARK1,0.583917769173163,3.984781952454265e-18
SLC14A1,0.5343876218010594,4.466115591437446e-18
NOG,0.5541671194201807,4.698687002500147e-18
ALX1,0.40285558939068655,4.7289256974114695e-18
FRMD5,0.5341052175373356,4.732809460383028e-18
SLC2A5,0.5287539318345942,4.980624855808384e-18
KLHL30,0.4984630369730049,5.164807342596472e-18
SCRG1,0.36485031974140947,5.268833177033274e-18
SPINK2,0.5690042357541693,6.405946552903313e-18
VSX2,0.4918633720365998,7.20873198128028e-18
COLEC12,0.5672581079933492,8.383673273732722e-18
CPA2,0.45105532682472743,8.430629506128746e-18
CCNI2,0.5494677607324101,8.46969796514042e-18
KYNU,0.5563568395611542,8.746245756573902e-18
DKK1,0.5221255361238315,9.402581880223643e-18
SLC6A3,0.5585843591863153,9.518172635472591e-18
OBP2B,0.561471272374359,1.0035595062113857e-17
ABCA13,0.40628905246394914,1.0184286841422437e-17
CD80,0.5438495117704679,1.1793776896382324e-17
XIRP1,0.5363167208592535,1.216615890094121e-17
JAKMIP2,0.5704529441577972,1.2236008087459854e-17
CYP26A1,0.5466541585217077,1.2420180268006991e-17
ZBTB7C,0.5429584890899355,1.2913919449621672e-17
TMEM40,0.5660807959650169,1.2966002040139504e-17
AL845331.1,0.5642255981033224,1.308470780671944e-17
PADI4,0.5669296285613817,1.408679486694456e-17
NIPAL1,0.5322754679186489,1.4292922073153802e-17
KRT15,0.5521049286299778,1.5240447040208787e-17
SNX31,0.5620844035564885,1.6814320756158607e-17
ART4,0.5547777110882041,1.708583500561367e-17
RASD1,0.571490741127211,1.791956664842732e-17
VSIG2,0.5642198052579016,1.801150989018246e-17
PLPPR5,0.5456277828293621,1.8744268095266867e-17
ZNF727,0.5448455870973637,1.8971682603197402e-17
SCG2,0.5899967271915341,1.941678277894183e-17
TMEM215,0.5568659046219304,2.2605921787462986e-17
ASS1,0.55663417534206,2.2704371761024603e-17
SESN3,0.6130116505217975,2.336934384757611e-17
CXCL13,0.5609777029344357,2.5549317797128423e-17
SULF1,0.5529943441365798,2.71864571543902e-17
MUC16,0.500660093545259,2.7453958054353608e-17
C3orf70,0.5192495856602463,3.082932444394194e-17
PCDHGB2,0.5693611146058041,3.102867779151275e-17
MYO3A,0.5017894948450338,3.15457033008103e-17
SUSD5,0.5015391393908413,3.217849645099906e-17
FAM216B,0.5493581741225146,3.2717356542501507e-17
PRODH,0.5888815571281574,3.279680100345521e-17
SLC26A4,0.5109175879316954,3.2837009144790275e-17
SMIM24,0.5636783561910859,3.3389447437645254e-17
SEMA6A,0.5739684819604842,3.346014572900898e-17
TMEM272,0.5459760347935549,3.7911142736759486e-17
PNMA8A,0.546764838084357,4.191298509852445e-17
ITGB8,0.5328559260211934,4.7616747744048953e-17
FPR2,0.4965040145409264,4.992074945720928e-17
ILDR2,0.5145743259287148,5.372359475217505e-17
FAM189A2,0.5648023783081588,6.282644778810683e-17
KRT23,0.5089799725871819,6.289235310306846e-17
AREG,0.5645647111963977,6.348522877142665e-17
DNAH9,0.5400110093301301,6.358648452431766e-17
TMDD1,0.5591270254313543,6.360966865950179e-17
GALNT3,0.5761513452292126,6.408186809104286e-17
MYL2,0.538040126934124,6.438929236034221e-17
KCNQ4,0.42688124321984094,6.441263259732023e-17
SMTNL2,0.48803446016447133,6.612845465654422e-17
ACKR2,0.49039190263990706,6.690292446766351e-17
ZNF280B,0.46139771482574105,6.805005022487288e-17
ADAMDEC1,0.5246863696904874,7.179120472426784e-17
TMIE,0.5049262392105551,7.193617571217486e-17
MLC1,0.4826510731034078,7.408147103738506e-17
SLC9A4,0.49136202054608774,7.575858051296822e-17
RAI2,0.5026889610540857,7.777165087808595e-17
CCL8,0.5259795355500468,8.212859428952089e-17
PLEKHS1,0.5722138896196565,8.458419440643515e-17
KRT77,0.413818867643249,8.911690727889256e-17
RNF183,0.5443300291263434,8.918817394886917e-17
GRP,0.5159471451134136,8.934742866389175e-17
IL31RA,0.4993394231302758,9.016884772713018e-17
ANKRD34C,0.5634555640866369,9.740861157617585e-17
ADCY5,0.5299449584173903,1.0483698622630071e-16
HOXA11,0.4799171528568139,1.1186366068428782e-16
SPINK5,0.49685747327111673,1.211295643558014e-16
ZBTB20,0.5272154752396365,1.226336067781596e-16
EPHA5,0.540872840968309,1.2584922372496553e-16
MAOB,0.5582921904262123,1.2658721458380636e-16
LDHB,0.4456384673152827,1.2687550784609117e-16
CREB3L3,0.5378901428297743,1.3443164438081035e-16
SNORC,0.3839496296301334,1.4152110781701014e-16
PCDHB3,0.5174650747967879,1.4583644447554433e-16
OIT3,0.5314184353538116,1.5096317181953325e-16
FRMD7,0.5282016705111174,1.5278598258834488e-16
KRT6A,0.45215597732681306,1.639762176404583e-16
HES2,0.5467110903429817,1.6436008261198806e-16
EPHA3,0.5324313490673428,1.662229100553042e-16
CYP8B1,0.4865706154520997,1.7579928087395121e-16
VANGL2,0.5473203460559075,1.7618649632838694e-16
AJAP1,0.5547687774593394,1.8695398540252126e-16
VASH2,0.5054630430745898,1.9596279109435629e-16
DUSP26,0.5591000859738584,2.017084418505973e-16
TLL2,0.5511085540455923,2.1192290279762097e-16
CHRDL2,0.45824209457112763,2.1696704192031616e-16
TAS1R1,0.4754256333777629,2.1977053138885054e-16
CAND2,0.5113689994764399,2.213420029668309e-16
NKX1-2,0.3328560367208897,2.278562459821455e-16
OLR1,0.5039729469720753,2.3500222593536772e-16
COL9A1,0.36011757399469424,2.3799206892140214e-16
COL10A1,0.5092400235467157,2.443091699929436e-16
BMP4,0.4993289740608198,2.473288224527351e-16
SERTM1,0.4826900171456926,2.593658970120933e-16
OOEP,0.44212898305924486,2.833175607966028e-16
KIR2DL3,0.4876963744352664,2.8356535360658113e-16
SLC12A1,0.5102326751941931,2.922876915105314e-16
SLC4A11,0.49251498436295305,3.013016345898741e-16
C2CD6,0.4955791086833692,3.110998167587349e-16
CXCL14,0.5339497238705192,3.168616928174128e-16
OSM,0.5210130295805927,3.2454765215170405e-16
STEAP4,0.5457405582600685,3.289737215809715e-16
KCTD14,0.49925865180598084,3.3169997636512394e-16
RADX,0.5429292659469518,3.5712353355512634e-16
RPE65,0.4429114263747207,4.06945997821212e-16
MYCN,0.5258133944288905,4.177282263478312e-16
SHROOM1,0.533198627821389,4.2254049511720803e-16
IGF2BP3,0.34678326148880867,4.542107339973017e-16
COX6C,-0.5441404632258213,4.696375415507714e-16
PCDHGB5,0.5230429820844095,4.836697060186223e-16
CHST4,0.4013633457250026,4.922362763540077e-16
STEAP2,0.5409575983148875,4.981851309422588e-16
PCDHGA7,0.5584341491029652,5.045212427838262e-16
KRT79,0.39863411513410324,5.059617804646923e-16
NAV3,0.5039654667368108,5.594229846419951e-16
ARSF,0.42118412892005186,5.613381129782323e-16
HS6ST2,0.5437973832418669,5.686492711047812e-16
PAX1,0.5092725891559416,5.763933589894042e-16
ASB4,0.5301177732130058,5.766171546918343e-16
CSMD2,0.47595053347099936,6.076654572342458e-16
S100A9,0.490171830711778,6.147726058696479e-16
GJB6,0.4252216512988512,6.282250880373161e-16
ZNF578,0.5059855194843397,6.461340325620893e-16
FCAR,0.48167504550050694,6.743217682312723e-16
SDK1,0.5306281136951341,6.909331233885809e-16
TNFSF10,0.522376085238184,7.191269242863449e-16
STMN2,0.486266869669059,7.38941669873557e-16
GRHL3,0.49792413379090555,7.403883563717041e-16
CNTFR,0.525843082488873,8.250057138660134e-16
RIMBP2,0.5615961014179893,8.655371654263936e-16
PDZD4,0.5274489238323743,8.764540266428623e-16
NEUROG2,0.5125432921355502,8.773754570240014e-16
COMP,0.4800864480689918,8.799677354681035e-16
EHF,0.5474667615136075,8.821194748196528e-16
NIBAN1,0.5586936837252509,8.829391628165075e-16
UCN2,0.5105910737339011,8.892406865355956e-16
TAFA4,0.3923837591479219,8.969687201570816e-16
SEMA3C,0.43566515195022154,9.714348789179919e-16
LRAT,0.5372704303467923,1.099681292561799e-15
PLCH2,0.5328430143141822,1.134277395018712e-15
TCF15,0.48002419695266807,1.235851370646291e-15
IGFL4,0.4909285709937816,1.2799334037722629e-15
SCEL,0.3944056650846076,1.3274130147288323e-15
MACC1,0.5293143523482468,1.384861787143322e-15
CSN3,0.317347314413541,1.3923528412371677e-15
DGAT2,0.498260734920993,1.4815794978983055e-15
COX6B2,0.5548415816353341,1.5757647475270216e-15
COL11A2,0.37472109520082997,1.5840300581603352e-15
MACROH2A2,0.5190807799247268,1.6802396397343315e-15
RASSF6,0.5403539233305,1.68370182156673e-15
CDH8,0.4857771083911121,1.6885485983930742e-15
SLC4A4,0.5509092468669197,1.7709839003405697e-15
NKX6-1,0.5455311350475658,1.9025700992778693e-15
ATP2B2,0.47730661237848593,1.962426000873861e-15
ETV7,0.47889045924342744,1.9852293347367534e-15
EFS,0.5638318187012583,2.0316722281691585e-15
ALDH3A1,0.5208839843953759,2.060507086093465e-15
WNT10B,0.5145669637512044,2.0620345589334795e-15
KCNK2,0.5475209285213744,2.1061138742324643e-15
ACP3,0.4993700749198826,2.1391748644768183e-15
IFITM10,0.5227080636344574,2.2492722150235455e-15
SLITRK4,0.5080625098489642,2.343481751826194e-15
DUOXA2,0.476180559365392,2.349366020879136e-15
PAPSS2,0.5433803092632351,2.412660050854739e-15
HERC6,0.5356208546506677,2.4271131165019138e-15
SAMD11,0.5152948593891086,2.4575610772322202e-15
HABP2,0.5271204211311291,2.4973299716464086e-15
C14orf132,0.45750173375897163,2.5827240416886202e-15
CCDC33,0.5067760804315276,2.7017417707844564e-15
HTR1B,0.5170021540188641,2.7261134739137127e-15
RHOV,0.5063343996010522,2.8043077636560772e-15
ITGB6,0.5139084620922086,2.867776050744567e-15
ITGA2,0.5182840954530903,2.9202565961797916e-15
CPA5,0.5201602930470823,3.0176693431316746e-15
MS4A6E,0.5120753742255498,3.1406966678402745e-15
FGF20,0.5123366703983454,3.205943050335174e-15
CIBAR2,0.5166787826231667,3.3237379895316294e-15
KRT2,0.48354722496198443,3.3281627469512344e-15
